Rot,VH,Team,Pitcher,Final,Open,Close,Run Line,Column1,Open OU,Column2,Close OU,Column3,Adj_Date,RunLine,OpenOU,CloseOU
956,H,ATL,MFRIED-L,8,-190,-158,,115,,-110,,-105,20210413,-1.5,8,7.5
957,V,CUB,AMILLS,3,125,133,,-170,,-110,,-110,20210413,1.5,7.5,7.5
958,H,MIL,BWOODRUFF,2,-145,-143,,150,,-110,,-110,20210413,-1.5,7.5,7.5
959,V,WAS,SSTRASBUR,3,-101,-106,,-220,,-110,,-115,20210413,1.5,7.5,7
960,H,STL,JFLAHERTY,14,-119,-104,,195,,-110,,-105,20210413,-1.5,7.5,7
961,V,CIN,LCASTILLO,6,-101,-101,,-220,,-110,,100,20210413,1.5,7.5,7.5
962,H,SFO,KGAUSMAN,7,-119,-109,,195,,-110,,-120,20210413,-1.5,7.5,7.5
963,V,COL,ASENZATEL,0,274,280,,130,,-110,,100,20210413,1.5,8,8
964,H,LAD,TBAUER,7,-340,-320,,-150,,-110,,-120,20210413,-1.5,8,8
965,V,BOS,MPEREZ-L,4,130,112,,-180,,-110,,100,20210413,1.5,8.5,9
966,H,MIN,JHAPP-L,2,-150,-122,,160,,-110,,-120,20210413,-1.5,8.5,9
967,V,SEA,NMARGEVIC-L,6,120,120,,-185,,-110,,100,20210413,1.5,9,7
968,H,BAL,DKREMER,7,-140,-130,,165,,-110,,-120,20210413,-1.5,9,7
969,V,NYY,JTALLION,3,105,103,,-185,,-110,,100,20210413,1.5,9,9
970,H,TOR,HRYU-L,7,-125,-113,,165,,-110,,-120,20210413,-1.5,9,9
971,V,TEX,KGIBSON,8,155,153,,-135,,-110,,100,20210413,1.5,8,8
972,H,TAM,RYARBROUG-L,3,-180,-163,,115,,-110,,-120,20210413,-1.5,8,8
973,V,LAA,DBUNDY,2,-125,-132,,120,,-110,,-110,20210413,-1.5,9,8.5
974,H,KAN,DDUFFY-L,3,105,122,,-140,,-110,,-110,20210413,1.5,9,8.5
975,V,CLE,SBIEBER,2,-110,103,,-200,,-110,,-115,20210413,1.5,7,6.5
976,H,CWS,LGIOLITO,0,-110,-113,,175,,-110,,-105,20210413,-1.5,7,6.5
977,V,DET,MBOYD-L,8,148,163,,-125,,-110,,100,20210413,1.5,9,9.5
978,H,HOU,JODORIZZI,2,-170,-176,,105,,-110,,-120,20210413,-1.5,9,9.5
979,V,OAK,JLUZARDO-L,7,-112,-105,,145,,-110,,-105,20210413,-1.5,9,8.5
980,H,ARI,ZGALLEN,5,-108,-105,,-165,,-110,,-115,20210413,1.5,9,8.5
981,V,PHI,ANOLA,0,-125,-119,,165,,-110,,-110,20210413,-1.5,5.5,5.5
982,H,NYM,MSTROMAN,4,105,109,,-185,,-110,,-110,20210413,1.5,5.5,5.5
983,V,SEA,JSHEFFIEL-L,4,158,126,,-185,,-110,,-115,20210413,1.5,6,6
984,H,BAL,JMEANS-L,3,-183,-136,,165,,-110,,-105,20210413,-1.5,6,6
901,V,WAS,JROSS,6,105,106,,-185,,-110,,-105,20210414,1.5,8.5,8.5
902,H,STL,AWAINWRIG,0,-125,-116,,165,,-110,,-115,20210414,-1.5,8.5,8.5
903,V,CUB,JARRIETA,0,148,162,,-140,,-110,,105,20210414,1.5,7.5,7.5
904,H,MIL,CBURNES,7,-170,-174,,120,,-110,,-125,20210414,-1.5,7.5,7.5
905,V,CIN,TMAHLE,0,-110,-118,,140,,-110,,100,20210414,-1.5,7.5,8.5
906,H,SFO,JCUETO,3,-110,108,,-160,,-110,,-120,20210414,1.5,7.5,8.5
907,V,SDG,JMUSGROVE,1,-230,-192,,-125,,-110,,-110,20210414,-1.5,8,7.5
908,H,PIT,TANDERSON-L,5,192,176,,105,,-110,,-110,20210414,1.5,8,7.5
909,V,PHI,ZWHEELER,1,-130,-114,,140,,-110,,-115,20210414,-1.5,8,8
910,H,NYM,DPETERSON-L,5,110,104,,-160,,-110,,-105,20210414,1.5,8,8
911,V,MIA,NNEIDERT,6,170,220,,105,,-110,,-110,20210414,1.5,8.5,8.5
912,H,ATL,CMORTON,5,-200,-250,,-125,,-110,,-110,20210414,-1.5,8.5,8.5
913,V,COL,JGRAY,2,215,225,,105,,-110,,-120,20210414,1.5,7.5,7.5
914,H,LAD,DMAY,4,-260,-255,,-125,,-110,,100,20210414,-1.5,7.5,7.5
915,V,NYY,CKLUBER,4,-120,-140,,105,,-110,,100,20210414,-1.5,10.5,10.5
916,H,TOR,TZEUCH,5,100,130,,-125,,-110,,-120,20210414,1.5,10.5,10.5
917,V,LAA,GCANNING,1,-130,-126,,120,,-110,,-120,20210414,-1.5,9.5,8.5
918,H,KAN,BKELLER,6,110,116,,-140,,-110,,100,20210414,1.5,9.5,8.5
919,V,BOS,NEOVALDI,3,125,120,,-210,,-110,,100,20210414,1.5,6,6
920,H,MIN,KMAEDA,2,-145,-130,,185,,-110,,-120,20210414,-1.5,6,6
923,V,TEX,KARIHARA,5,155,174,,-115,,-110,,-120,20210414,1.5,8.5,8
924,H,TAM,JFLEMING-L,1,-180,-189,,-105,,-110,,100,20210414,-1.5,8.5,8
925,V,DET,MFULMER,6,192,168,,-120,,-110,,-110,20210414,1.5,9,8
926,H,HOU,LMCCULLER,4,-230,-183,,100,,-110,,-110,20210414,-1.5,9,8
927,V,CLE,ZPLESAC,0,-110,101,,-205,,-110,,100,20210414,1.5,7.5,7.5
928,H,CWS,CRODON-L,8,-110,-111,,180,,-110,,-120,20210414,-1.5,7.5,7.5
929,V,BOS,ERODRIGUE-L,7,123,135,,-180,,-110,,-115,20210414,1.5,6,6
930,H,MIN,JBERRIOS,1,-143,-145,,160,,-110,,-105,20210414,-1.5,6,6
953,V,MIA,TROGERS-L,6,151,147,,-140,,-110,,-110,20210415,1.5,8,8
954,H,ATL,IANDERSON,7,-175,-157,,120,,-110,,-110,20210415,-1.5,8,8
955,V,SDG,CPADDACK,8,-180,-145,,110,,-110,,100,20210415,-1.5,8,7.5
956,H,PIT,MKELLER,3,155,135,,-130,,-110,,-120,20210415,1.5,8,7.5
957,V,ARI,MKELLY,11,140,161,,-130,,-110,,-115,20210415,1.5,9,8.5
958,H,WAS,PCORBIN-L,6,-160,-172,,110,,-110,,-105,20210415,-1.5,9,8.5
959,V,COL,AGOMBER-L,5,245,240,,105,,-110,,-110,20210415,1.5,7.5,7.5
960,H,LAD,JURIAS-L,7,-300,-270,,-125,,-110,,-110,20210415,-1.5,7.5,7.5
963,V,BOS,GRICHARDS,3,140,125,,-160,,-110,,-115,20210415,1.5,8.5,8.5
964,H,MIN,MPINEDA,4,-160,-135,,140,,-110,,-105,20210415,-1.5,8.5,8.5
965,V,CLE,ACIVALE,4,110,145,,-150,,-110,,100,20210415,1.5,7.5,7.5
966,H,CWS,LLYNN,2,-130,-155,,130,,-110,,-120,20210415,-1.5,7.5,7.5
967,V,TEX,JLYLES,6,148,165,,-125,,-110,,-115,20210415,1.5,8,8
968,H,TAM,RHILL-L,4,-170,-180,,105,,-110,,-105,20210415,-1.5,8,8
969,V,TOR,AKAY-L,5,100,105,,-185,,-110,,-105,20210415,1.5,9,9
970,H,KAN,JJUNIS,7,-120,-115,,165,,-110,,-115,20210415,-1.5,9,9
971,V,DET,TSKUBAL-L,4,140,163,,-130,,-110,,-105,20210415,1.5,8.5,8.5
972,H,OAK,SMANAEA-L,8,-160,-176,,110,,-110,,-115,20210415,-1.5,8.5,8.5
973,V,SEA,MGONZALES-L,4,-123,-108,,155,,-110,,-120,20210415,-1.5,7.5,7
974,H,BAL,MHARVEY,2,103,-102,,-175,,-110,,100,20210415,1.5,7.5,7
975,V,SEA,JDUNN,2,113,125,,-170,,-110,,-125,20210415,1.5,7.5,7
976,H,BAL,BZIMMERMA-L,1,-133,-135,,150,,-110,,105,20210415,-1.5,7.5,7
901,V,ATL,KWRIGHT,5,-115,100,,-210,,-110,,-115,20210416,1.5,7.5,8
902,H,CUB,ZDAVIES,2,-105,-110,,185,,-110,,-105,20210416,-1.5,7.5,8
903,V,ARI,TWIDENER,0,170,176,,-120,,-110,,-105,20210416,1.5,8,8.5
904,H,WAS,MSCHERZER,1,-200,-192,,100,,-110,,-115,20210416,-1.5,8,8.5
905,V,STL,CMARTINEZ,2,110,134,,-155,,-110,,-115,20210416,1.5,9,8
906,H,PHI,ZEFLIN,9,-130,-144,,135,,-110,,-105,20210416,-1.5,9,8
907,V,SFO,ADESCLAFA,1,-131,-130,,120,,-110,,-105,20210416,-1.5,8.5,8.5
908,H,MIA,DCASTANO-L,4,111,120,,-140,,-110,,-115,20210416,1.5,8.5,8.5
909,V,PIT,JBRUBAKER,6,144,131,,-165,,-110,,-105,20210416,1.5,8.5,8
910,H,MIL,AHOUSER,1,-165,-141,,145,,-110,,-115,20210416,-1.5,8.5,8
913,V,LAD,WBUEHLER,11,-165,-147,,105,,-110,,-105,20210416,-1.5,7.5,8
914,H,SDG,RWEATHERS,6,144,137,,-125,,-110,,-115,20210416,1.5,7.5,8
915,V,TAM,MWACHA,8,-110,149,,-135,,-110,,105,20210416,1.5,4.5,9.5
916,H,NYY,NNELSON,2,-110,-159,,115,,-110,,-125,20210416,-1.5,4.5,9.5
919,V,BAL,JLOPEZ,5,105,109,,-175,,-110,,-125,20210416,1.5,9,8.5
920,H,TEX,MFOLTYNEW,2,-125,-119,,155,,-110,,105,20210416,-1.5,9,8.5
923,V,MIN,LTHORPE-L,3,146,116,,-170,,-110,,-110,20210416,1.5,9,9
924,H,LAA,AHEANEY-L,10,-168,-126,,150,,-110,,-110,20210416,-1.5,9,9
925,V,DET,JURENA,0,144,170,,-130,,-110,,-110,20210416,1.5,8.5,8.5
926,H,OAK,FMONTAS,3,-165,-185,,110,,-110,,-110,20210416,-1.5,8.5,8.5
927,V,HOU,JURQUIDY,5,-120,-108,,140,,-110,,-110,20210416,-1.5,8,8
928,H,SEA,YKIKUCHI-L,6,100,-102,,-160,,-110,,-110,20210416,1.5,8,8
929,V,CLE,LALLEN-L,3,-110,107,,-190,,-110,,-115,20210416,1.5,9,9
930,H,CIN,JHOFFMAN,10,-110,-117,,170,,-110,,-105,20210416,-1.5,9,9
951,V,ARI,LWEAVER,2,-120,103,,-200,,-110,,-120,20210417,1.5,9,8.5
952,H,WAS,EFEDDE,6,100,-113,,175,,-110,,100,20210417,-1.5,9,8.5
953,V,ATL,HYNOA,4,-135,-111,,145,,-110,,-115,20210417,-1.5,8.5,7.5
954,H,CUB,TWILLIAMS,13,115,101,,-165,,-110,,-105,20210417,1.5,8.5,7.5
955,V,STL,KKIM-L,9,-130,-102,,-205,,-110,,100,20210417,1.5,8.5,8.5
956,H,PHI,MMOORE-L,4,110,-108,,180,,-110,,-120,20210417,-1.5,8.5,8.5
957,V,SFO,ASANCHEZ,6,100,120,,-180,,-110,,-105,20210417,1.5,7.5,7.5
958,H,MIA,SALCANTAR,7,-120,-130,,160,,-110,,-115,20210417,-1.5,7.5,7.5
959,V,PIT,TCAHILL,1,130,119,,-165,,-110,,-115,20210417,1.5,8.5,8
960,H,MIL,BANDERSON-L,7,-150,-129,,145,,-110,,-105,20210417,-1.5,8.5,8
961,V,NYM,JLUCCHESI-L,2,-120,-118,,135,,-110,,-110,20210417,-1.5,10.5,8
962,H,COL,GMARQUEZ,7,100,108,,-155,,-110,,-110,20210417,1.5,10.5,8
963,V,LAD,CKERSHAW-L,2,-145,-116,,145,,-110,,-120,20210417,-1.5,7.5,7
964,H,SDG,YDARVISH,0,125,106,,-165,,-110,,100,20210417,1.5,7.5,7
965,V,TAM,TGLASNOW,6,-130,-105,,150,,-110,,-110,20210417,-1.5,8.5,7.5
966,H,NYY,JMONTGOME-L,3,110,-105,,-170,,-110,,-110,20210417,1.5,8.5,7.5
967,V,TOR,SMATZ-L,5,-130,-105,,165,,-110,,-105,20210417,-1.5,9,6.5
968,H,KAN,MMINOR-L,1,110,-105,,-185,,-110,,-115,20210417,1.5,9,6.5
969,V,CWS,DCEASE,4,102,117,,-170,,-110,,-105,20210417,1.5,9,9
970,H,BOS,NPIVETTA,7,-122,-127,,150,,-110,,-115,20210417,-1.5,9,9
971,V,DET,CMIZE,0,110,118,,-165,,-110,,-115,20210417,1.5,9,9
972,H,OAK,CIRVIN-L,7,-130,-128,,145,,-110,,-105,20210417,-1.5,9,9
973,V,BAL,DKREMER,6,113,125,,-165,,-110,,100,20210417,1.5,8,8.5
974,H,TEX,DDUNNING,1,-133,-135,,145,,-110,,-120,20210417,-1.5,8,8.5
977,V,HOU,ZGREINKE,1,-145,-128,,115,,-110,,-110,20210417,-1.5,8,8.5
978,H,SEA,CFLEXEN,0,125,118,,-135,,-110,,-110,20210417,1.5,8,8.5
979,V,CLE,TMCKENZIE,2,120,127,,-165,,-110,,-115,20210417,1.5,8.5,8
980,H,CIN,SGRAY,3,-140,-137,,145,,-110,,-105,20210417,-1.5,8.5,8
985,V,NYM,JDEGROM,4,-275,-280,,-150,,-110,,-125,20210417,-1.5,7,6.5
986,H,COL,CGONZALEZ,3,226,245,,130,,-110,,105,20210417,1.5,7,6.5
987,V,TOR,TMILONE-L,2,102,-115,,150,,-110,,-110,20210417,-1.5,7.5,7.5
988,H,KAN,ESANTANA,3,-112,105,,-170,,-110,,-110,20210417,1.5,7.5,7.5
901,V,STL,JGANT,0,152,163,,-135,,-110,,-105,20210418,1.5,8,8
902,H,PHI,ANOLA,2,-176,-176,,115,,-110,,-115,20210418,-1.5,8,8
903,V,ARI,MBUMGARNE-L,5,192,132,,-155,,-105,,100,20210418,1.5,8.5,9.5
904,H,WAS,PESPINO,2,-231,-142,,135,,-115,,-120,20210418,-1.5,8.5,9.5
905,V,SFO,AWOOD-L,1,106,128,,-165,,-110,,-110,20210418,1.5,8,8
906,H,MIA,PLOPEZ,0,-126,-138,,145,,-110,,-110,20210418,-1.5,8,8
907,V,PIT,CKUHL,6,155,180,,-125,,-110,,-110,20210418,1.5,8.5,7.5
908,H,MIL,FPERALTA,5,-180,-200,,105,,-110,,-110,20210418,-1.5,8.5,7.5
909,V,NYM,MSTROMAN,2,-175,-180,,-125,,-110,,-110,20210418,-1.5,10,11
910,H,COL,ASENZATEL,1,151,165,,105,,-110,,-110,20210418,1.5,10,11
911,V,LAD,TBAUER,2,-140,-125,,135,,-110,,-110,20210418,-1.5,8,7.5
912,H,SDG,BSNELL-L,5,120,115,,-155,,-110,,-110,20210418,1.5,8,7.5
913,V,ATL,BWILSON,13,123,130,,-155,,-110,,100,20210418,1.5,9,9
914,H,CUB,KHENDRICK,4,-143,-140,,135,,-110,,-120,20210418,-1.5,9,9
915,V,TAM,AKITTREDG,4,195,220,,105,,-110,,-115,20210418,1.5,8,7.5
916,H,NYY,GCOLE,2,-235,-250,,-125,,-110,,-105,20210418,-1.5,8,7.5
917,V,CWS,DKEUCHEL-L,3,-113,-102,,-205,,-110,,-115,20210418,1.5,7,7
918,H,BOS,THOUCK,2,-107,-108,,180,,-110,,-105,20210418,-1.5,7,7
919,V,TOR,RRAY-L,0,-135,102,,-200,,-110,,100,20210418,1.5,9,8.5
920,H,KAN,BSINGER,2,115,-112,,175,,-110,,-120,20210418,-1.5,9,8.5
921,V,BAL,JMEANS-L,0,-110,-110,,160,,-110,,100,20210418,-1.5,8.5,8
922,H,TEX,KGIBSON,1,-110,100,,-180,,-110,,-120,20210418,1.5,8.5,8
925,V,DET,MBOYD-L,2,110,140,,-150,,-110,,-120,20210418,1.5,8.5,8.5
926,H,OAK,CBASSITT,3,-130,-150,,130,,-110,,100,20210418,-1.5,8.5,8.5
927,V,HOU,JODORIZZI,2,-110,-122,,130,,-110,,-110,20210418,-1.5,9,9
928,H,SEA,NMARGEVIC-L,7,-110,112,,-150,,-110,,-110,20210418,1.5,9,9
929,V,CLE,SBIEBER,6,-145,-155,,105,,-110,,-120,20210418,-1.5,7.5,7
930,H,CIN,WMILEY-L,3,125,145,,-125,,-110,,100,20210418,1.5,7.5,7
931,V,CWS,MKOPECH,5,-110,-115,,145,,-110,,-120,20210418,-1.5,7,7
932,H,BOS,MPEREZ-L,1,-110,105,,-165,,-110,,100,20210418,1.5,7,7
951,V,STL,JFLAHERTY,12,-110,-108,,150,,-110,,-115,20210419,-1.5,8,8
952,H,WAS,JROSS,5,-110,-102,,-170,,-110,,-105,20210419,1.5,8,8
953,V,SFO,KGAUSMAN,2,-110,-105,,150,,-110,,-105,20210419,-1.5,8.5,8.5
954,H,PHI,CANDERSON,0,-110,-105,,-170,,-110,,-115,20210419,1.5,8.5,8.5
955,V,MIL,BWOODRUFF,3,115,155,,-160,,-110,,-115,20210419,1.5,7,6.5
956,H,SDG,JMUSGROVE,1,-135,-165,,140,,-110,,-105,20210419,-1.5,7,6.5
957,V,CWS,LGIOLITO,4,-110,-115,,140,,-110,,-120,20210419,-1.5,8,7.5
958,H,BOS,NEOVALDI,11,-110,105,,-160,,-110,,100,20210419,1.5,8,7.5
959,V,TAM,JFLEMING-L,4,100,-102,,-210,,-110,,-110,20210419,1.5,8.5,7.5
960,H,KAN,DDUFFY-L,1,-120,-108,,185,,-110,,-110,20210419,-1.5,8.5,7.5
961,V,TEX,KARIHARA,6,176,200,,-115,,-110,,-115,20210419,1.5,8,8.5
962,H,LAA,DBUNDY,4,-210,-220,,-105,,-110,,-105,20210419,-1.5,8,8.5
965,V,LAD,DMAY,3,-205,-196,,-125,,-110,,100,20210419,-1.5,8.5,8.5
966,H,SEA,JSHEFFIEL-L,4,172,178,,105,,-110,,-120,20210419,1.5,8.5,8.5
901,V,ARI,ZGALLEN,3,110,132,,-165,,-110,,-105,20210420,1.5,8,7.5
902,H,CIN,LCASTILLO,4,-130,-142,,145,,-110,,-115,20210420,-1.5,8,7.5
903,V,STL,AWAINWRIG,2,-110,101,,-190,,-110,,-105,20210420,1.5,9,9
904,H,WAS,PCORBIN-L,3,-110,-111,,170,,-110,,-115,20210420,-1.5,9,9
905,V,SFO,LWEBB,10,140,135,,-155,,-110,,-105,20210420,1.5,8.5,8.5
906,H,PHI,ZWHEELER,7,-160,-145,,135,,-110,,-115,20210420,-1.5,8.5,8.5
907,V,NYM,TWALKER,1,-140,-125,,135,,-110,,-115,20210420,-1.5,7.5,7.5
908,H,CUB,JARRIETA,3,120,115,,-155,,-110,,-105,20210420,1.5,7.5,7.5
909,V,MIL,CBURNES,6,105,-112,,170,,-110,,-115,20210420,-1.5,7,6.5
910,H,SDG,CPADDACK,0,-125,102,,-190,,-110,,-105,20210420,1.5,7,6.5
911,V,CWS,CRODON-L,8,-120,-108,,150,,-110,,-115,20210420,-1.5,8,7
912,H,CLE,ZPLESAC,5,100,-102,,-170,,-110,,-105,20210420,1.5,8,7
913,V,TOR,HRYU-L,2,-105,-107,,155,,-110,,-120,20210420,-1.5,8.5,8
914,H,BOS,ERODRIGUE-L,4,-115,-103,,-175,,-110,,100,20210420,1.5,8.5,8
915,V,TAM,RHILL-L,14,-103,-105,,-215,,-110,,-105,20210420,1.5,8.5,8
916,H,KAN,BKELLER,7,-117,-105,,190,,-110,,-115,20210420,-1.5,8.5,8
917,V,TEX,JLYLES,2,176,169,,-120,,-110,,-120,20210420,1.5,8.5,8.5
918,H,LAA,SOHTANI--,6,-210,-184,,100,,-110,,100,20210420,-1.5,8.5,8.5
919,V,MIN,JBERRIOS,0,-105,-116,,160,,-110,,-120,20210420,-1.5,6,5.5
920,H,OAK,JLUZARDO-L,1,-115,106,,-180,,-110,,100,20210420,1.5,6,5.5
921,V,LAD,JURIAS-L,1,-210,-190,,-120,,-110,,-120,20210420,-1.5,8.5,8
922,H,SEA,MGONZALES-L,0,176,175,,100,,-110,,100,20210420,1.5,8.5,8
923,V,ATL,CMORTON,1,100,108,,-180,,-110,,-115,20210420,1.5,9,8.5
924,H,NYY,JTAILLON,3,-120,-118,,160,,-110,,-105,20210420,-1.5,9,8.5
927,V,BAL,MHARVEY,7,125,108,,-180,,-110,,-105,20210420,1.5,8,8.5
928,H,MIA,NNEIDERT,5,-145,-118,,160,,-110,,-115,20210420,-1.5,8,8.5
929,V,HOU,LGARCIA,2,-123,-112,,135,,-110,,-120,20210420,-1.5,10.5,10
930,H,COL,JGRAY,6,103,102,,-155,,-110,,100,20210420,1.5,10.5,10
931,V,MIN,MSHOEMAKE,0,113,105,,-190,,-110,,-115,20210420,1.5,6.5,6.5
932,H,OAK,SMANAEA-L,7,-133,-115,,170,,-110,,-105,20210420,-1.5,6.5,6.5
951,V,SFO,ADESCLAFA,5,100,110,,-185,,-110,,-110,20210421,1.5,8,8
952,H,PHI,ZEFLIN,6,-120,-120,,165,,-110,,-110,20210421,-1.5,8,8
953,V,STL,CMARTINEZ,0,160,149,,-140,,-110,,-115,20210421,1.5,8.5,7.5
954,H,WAS,MSCHERZER,1,-185,-159,,120,,-110,,-105,20210421,-1.5,8.5,7.5
955,V,MIL,AHOUSER,4,170,178,,-135,,-110,,100,20210421,1.5,7.5,7.5
956,H,SDG,DLAMET,2,-200,-196,,115,,-110,,-120,20210421,-1.5,7.5,7.5
957,V,ARI,MKELLY,8,148,158,,-135,,-110,,-105,20210421,1.5,9,8
958,H,CIN,TMAHLE,5,-170,-168,,115,,-110,,-115,20210421,-1.5,9,8
959,V,NYM,DPETERSON-L,4,-135,-123,,140,,-110,,-110,20210421,-1.5,7.5,7.5
960,H,CUB,ZDAVIES,16,115,113,,-160,,-110,,-110,20210421,1.5,7.5,7.5
961,V,MIN,KMAEDA,12,-120,102,,-210,,-110,,-115,20210421,1.5,8,7.5
962,H,OAK,FMONTAS,13,100,-112,,185,,-110,,-105,20210421,-1.5,8,7.5
963,V,TEX,MFOLTYNEW,7,140,161,,-130,,-110,,-110,20210421,1.5,9,9
964,H,LAA,JQUINTANA-L,4,-160,-172,,110,,-110,,-110,20210421,-1.5,9,9
967,V,TOR,TTHORNTON,6,106,118,,-165,,-110,,-115,20210421,1.5,10,9.5
968,H,BOS,GRICHARDS,3,-126,-128,,145,,-110,,-105,20210421,-1.5,10,9.5
969,V,TAM,MWACHA,8,-110,-110,,155,,-110,,100,20210421,-1.5,8.5,8
970,H,KAN,JJUNIS,9,-110,100,,-175,,-110,,-120,20210421,1.5,8.5,8
971,V,BAL,BZIMMERMA-L,0,115,145,,-155,,-110,,100,20210421,1.5,8,7.5
972,H,MIA,TROGERS-L,3,-135,-155,,135,,-110,,-120,20210421,-1.5,8,7.5
973,V,HOU,JURQUIDY,3,-135,-140,,100,,-110,,-105,20210421,-1.5,10.5,10
974,H,COL,AGOMBER-L,6,115,130,,-120,,-110,,-115,20210421,1.5,10.5,10
975,V,ATL,IANDERSON,4,110,130,,-155,,-110,,-105,20210421,1.5,9,9
976,H,NYY,CKLUBER,1,-130,-140,,135,,-110,,-115,20210421,-1.5,9,9
979,V,PIT,TANDERSON-L,3,101,113,,-210,,-110,,-115,20210421,1.5,6,6
980,H,DET,MFULMER,2,-121,-123,,185,,-110,,-105,20210421,-1.5,6,6
981,V,PIT,MYAJURE,2,101,123,,-190,,-110,,-110,20210421,1.5,6,6.5
982,H,DET,STURNBULL,5,-121,-133,,170,,-110,,-110,20210421,-1.5,6,6.5
901,V,ARI,TWIDENER,14,135,132,,-160,,-110,,-120,20210422,1.5,8.5,8.5
902,H,CIN,JHOFFMAN,11,-150,-142,,140,,-110,,100,20210422,-1.5,8.5,8.5
903,V,NYM,JLUCCHESI-L,3,-135,100,,-210,,-110,,-110,20210422,1.5,9.5,9.5
904,H,CUB,TWILLIAMS,4,122,-110,,185,,-110,,-110,20210422,-1.5,9.5,9.5
905,V,MIA,DCASTANO-L,0,131,130,,-165,,-110,,-110,20210422,1.5,8,8
906,H,SFO,ASANCHEZ,3,-145,-140,,145,,-110,,-110,20210422,-1.5,8,8
907,V,SDG,RWEATHERS,3,157,159,,-140,,-110,,-115,20210422,1.5,7.5,7.5
908,H,LAD,WBUEHLER,2,-175,-169,,120,,-110,,-105,20210422,-1.5,7.5,7.5
909,V,NYY,DGERMAN,6,-110,102,,-200,,-110,,-110,20210422,1.5,8.5,8
910,H,CLE,ACIVALE,3,-110,-112,,175,,-110,,-110,20210422,-1.5,8.5,8
911,V,SEA,JDUNN,7,153,154,,-130,,-110,,100,20210422,1.5,9.5,9.5
912,H,BOS,NPIVETTA,3,-170,-164,,110,,-110,,-120,20210422,-1.5,9.5,9.5
913,V,LAA,ACOBB,2,114,114,,-175,,-110,,-110,20210422,1.5,9,9
914,H,HOU,CJAVIER,8,-125,-124,,155,,-110,,-110,20210422,-1.5,9,9
915,V,PIT,MKELLER,4,104,105,,-190,,-110,,-105,20210422,1.5,8.5,8.5
916,H,DET,JURENA,2,-124,-115,,170,,-110,,-115,20210422,-1.5,8.5,8.5
951,V,MIL,BANDERSON-L,2,122,148,,-145,,-110,,-115,20210423,1.5,10,9
952,H,CUB,KHENDRICK,15,-142,-158,,125,,-110,,-105,20210423,-1.5,10,9
953,V,WAS,EFEDDE,0,223,260,,110,,100,,-105,20210423,1.5,7,7
954,H,NYM,JDEGROM,6,-271,-300,,-130,,-120,,-115,20210423,-1.5,7,7
955,V,ARI,LWEAVER,4,105,145,,-145,,-110,,-120,20210423,1.5,8.5,8.5
956,H,ATL,HYNOA,5,-125,-155,,125,,-110,,100,20210423,-1.5,8.5,8.5
957,V,CIN,SGRAY,4,-125,-106,,155,,-110,,-105,20210423,-1.5,8,8
958,H,STL,KKIM-L,5,105,-104,,-175,,-110,,-115,20210423,1.5,8,8
959,V,PHI,VVELASQUE,4,120,113,,-170,,-110,,-115,20210423,1.5,10.5,10.5
960,H,COL,GMARQUEZ,5,-140,-123,,150,,-110,,-105,20210423,-1.5,10.5,10.5
961,V,MIA,SALCANTAR,3,105,124,,-180,,-110,,-115,20210423,1.5,7.5,7
962,H,SFO,AWOOD-L,5,-125,-134,,160,,-110,,-105,20210423,-1.5,7.5,7
963,V,SDG,YDARVISH,6,140,136,,-170,,-110,,-120,20210423,1.5,7,6.5
964,H,LAD,CKERSHAW-L,1,-160,-146,,150,,-110,,100,20210423,-1.5,7,6.5
965,V,OAK,CIRVIN-L,3,-130,-127,,115,,-110,,-120,20210423,-1.5,9,9
966,H,BAL,JLOPEZ,1,110,117,,-135,,-110,,100,20210423,1.5,9,9
967,V,SEA,YKIKUCHI-L,5,110,131,,-155,,-110,,-120,20210423,1.5,9,9
968,H,BOS,MPEREZ-L,6,-130,-141,,135,,-110,,100,20210423,-1.5,9,9
969,V,NYY,JMONTGOME-L,5,-130,-154,,-105,,-110,,-105,20210423,-1.5,8.5,8.5
970,H,CLE,LALLEN-L,3,110,144,,-115,,-110,,-115,20210423,1.5,8.5,8.5
971,V,KAN,MMINOR-L,6,-140,-110,,140,,-110,,100,20210423,-1.5,8.5,8.5
972,H,DET,CMIZE,2,120,100,,-160,,-110,,-120,20210423,1.5,8.5,8.5
973,V,TOR,SMATZ-L,5,130,151,,-155,,-110,,-110,20210423,1.5,7,7
974,H,TAM,TGLASNOW,3,-150,-161,,135,,-110,,-110,20210423,-1.5,7,7
975,V,LAA,AHEANEY-L,4,110,150,,-140,,-110,,-110,20210423,1.5,8.5,8
976,H,HOU,ZGREINKE,5,-130,-160,,120,,-110,,-110,20210423,-1.5,8.5,8
977,V,TEX,DDUNNING,7,125,129,,-155,,-110,,-110,20210423,1.5,9,8
978,H,CWS,DCEASE,9,-145,-139,,135,,-110,,-110,20210423,-1.5,9,8
979,V,PIT,JBRUBAKER,0,125,143,,-145,,-110,,-105,20210423,1.5,8.5,8
980,H,MIN,JHAPP-L,2,-145,-153,,125,,-110,,-115,20210423,-1.5,8.5,8
901,V,CIN,WMILEY-L,0,-119,100,,-200,,-110,,-105,20210424,1.5,8.5,8.5
902,H,STL,JGANT,2,-101,-110,,175,,-110,,-115,20210424,-1.5,8.5,8.5
