Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Open OU,Column1,Close OU,Column2,Year,Adj_Date
1212,57,V,Anaheim,1,2,1,4,-170,-177,5.5,105,5.5,100,2014,12122014
1212,58,H,Edmonton,0,1,1,2,150,157,5.5,-125,5.5,-120,2014,12122014
1213,1,V,Ottawa,0,1,1,3,170,190,5,-120,5,-135,2014,12132014
1213,2,H,Boston,1,1,0,2,-190,-230,5,100,5,115,2014,12132014
1213,3,V,Carolina,0,1,0,1,140,140,5.5,110,5.5,120,2014,12132014
1213,4,H,Philadelphia,2,3,0,5,-160,-160,5.5,-130,5.5,-140,2014,12132014
1213,5,V,Chicago,0,1,1,2,-130,-130,5.5,-110,5.5,-105,2014,12132014
1213,6,H,NYIslanders,0,1,2,3,110,110,5.5,-110,5.5,-115,2014,12132014
1213,7,V,Detroit,1,0,0,1,-115,103,5.5,-115,5.5,-110,2014,12132014
1213,8,H,Toronto,1,1,2,4,-105,-123,5.5,-105,5.5,-110,2014,12132014
1213,9,V,TampaBay,0,0,2,2,-114,106,5.5,-115,5.5,-115,2014,12132014
1213,10,H,Washington,0,2,2,4,-106,-126,5.5,-105,5.5,-105,2014,12132014
1213,11,V,Florida,0,2,1,3,-130,-140,5,-105,5,105,2014,12132014
1213,12,H,Buffalo,2,0,1,4,110,120,5,-115,5,-125,2014,12132014
1213,13,V,Pittsburgh,0,1,2,3,-130,-116,5.5,110,5.5,115,2014,12132014
1213,14,H,Columbus,1,0,2,4,110,-104,5.5,-130,5.5,-135,2014,12132014
1213,15,V,Anaheim,0,3,1,4,-113,115,5.5,110,5.5,120,2014,12132014
1213,16,H,Winnipeg,1,0,0,1,-107,-135,5.5,-130,5.5,-140,2014,12132014
1213,17,V,Minnesota,1,1,1,4,-145,-160,5,-125,5,-120,2014,12132014
1213,18,H,Arizona,1,2,0,3,125,140,5,105,5,100,2014,12132014
1213,19,V,NewJersey,0,2,1,3,125,140,5.5,115,5.5,120,2014,12132014
1213,20,H,Dallas,2,2,0,4,-145,-160,5.5,-135,5.5,-140,2014,12132014
1213,21,V,St.Louis,1,1,0,3,-150,-160,5.5,105,5.5,100,2014,12132014
1213,22,H,Colorado,1,1,0,2,130,140,5.5,-125,5.5,-120,2014,12132014
1213,23,V,NYRangers,3,2,0,5,115,130,5,-140,5,-135,2014,12132014
1213,24,H,Vancouver,0,0,1,1,-135,-150,5,120,5,115,2014,12132014
1213,25,V,Nashville,0,0,0,0,105,110,5,-130,5,-115,2014,12132014
1213,26,H,SanJose,1,0,1,2,-125,-130,5,110,5,-105,2014,12132014
1214,51,V,LosAngeles,0,2,1,3,-113,-160,5.5,-120,5.5,-105,2014,12142014
1214,52,H,Toronto,2,0,1,4,-107,140,5.5,100,5.5,-115,2014,12142014
1214,53,V,Calgary,0,1,0,1,170,175,5.5,115,5.5,120,2014,12142014
1214,54,H,Chicago,0,1,1,2,-200,-205,5.5,-135,5.5,-140,2014,12142014
1214,55,V,NYRangers,1,0,1,2,-140,-150,5.5,100,5.5,120,2014,12142014
1214,56,H,Edmonton,0,0,0,0,120,130,5.5,-120,5.5,-140,2014,12142014
1215,1,V,NewJersey,2,0,0,2,150,175,5.5,100,5.5,115,2014,12152014
1215,2,H,NYIslanders,0,1,1,3,-170,-205,5.5,-120,5.5,-135,2014,12152014
1215,3,V,TampaBay,1,0,1,2,-110,105,5.5,100,5.5,105,2014,12152014
1215,4,H,Pittsburgh,1,2,1,4,-110,-125,5.5,-120,5.5,-125,2014,12152014
1215,5,V,Ottawa,1,1,2,4,-135,-155,5,-120,5,-130,2014,12152014
1215,6,H,Buffalo,0,3,1,5,115,135,5,100,5,110,2014,12152014
1216,51,V,TampaBay,0,2,1,3,-130,100,5.5,-125,5.5,-130,2014,12162014
1216,52,H,Philadelphia,1,0,0,1,110,-120,5.5,105,5.5,110,2014,12162014
1216,53,V,Carolina,0,0,1,1,175,190,5,-115,5,-115,2014,12162014
1216,54,H,Montreal,1,1,2,4,-205,-220,5,-105,5,-105,2014,12162014
1216,55,V,Columbus,0,0,0,1,170,175,5.5,110,5,-140,2014,12162014
1216,56,H,Detroit,0,0,0,0,-190,-205,5.5,-130,5,120,2014,12162014
1216,57,V,Washington,0,1,0,1,-120,-120,5,-125,5.5,120,2014,12162014
1216,58,H,Florida,1,0,0,2,100,100,5,105,5.5,-140,2014,12162014
1216,59,V,Anaheim,0,1,1,2,-105,-105,5.5,-130,5.5,-120,2014,12162014
1216,60,H,Toronto,1,1,4,6,-115,-115,5.5,110,5.5,100,2014,12162014
1216,61,V,Buffalo,1,0,0,1,175,200,5,-115,5,-125,2014,12162014
1216,62,H,Winnipeg,0,3,2,5,-205,-240,5,-105,5,105,2014,12162014
1216,63,V,Boston,0,1,1,2,125,128,5,-120,5,100,2014,12162014
1216,64,H,Nashville,0,1,1,3,-145,-148,5,100,5,-120,2014,12162014
1216,65,V,LosAngeles,0,2,0,2,130,115,5,-115,5,-120,2014,12162014
1216,66,H,St.Louis,0,1,4,5,-150,-135,5,-105,5,100,2014,12162014
1216,67,V,Minnesota,1,0,2,3,165,155,5,-140,5,-135,2014,12162014
1216,68,H,Chicago,0,3,2,5,-185,-175,5,120,5,115,2014,12162014
1216,69,V,Edmonton,1,0,0,1,130,135,5.5,110,5.5,115,2014,12162014
1216,70,H,Arizona,0,1,0,2,-150,-155,5.5,-130,5.5,-135,2014,12162014
1216,71,V,NYRangers,2,2,1,5,-105,-115,5,-140,5,-140,2014,12162014
1216,72,H,Calgary,0,1,1,2,-115,-105,5,120,5,120,2014,12162014
1217,1,V,Ottawa,1,0,1,2,105,130,5,-123,5,-125,2014,12172014
1217,2,H,NewJersey,0,0,0,0,-125,-150,5,103,5,105,2014,12172014
1217,3,V,Boston,2,0,0,3,120,130,5,-120,5.5,125,2014,12172014
1217,4,H,Minnesota,1,0,1,2,-140,-150,5,100,5.5,-145,2014,12172014
1217,5,V,Dallas,0,1,1,2,130,160,5.5,100,5.5,-120,2014,12172014
1217,6,H,Vancouver,0,0,0,0,-150,-180,5.5,-120,5.5,100,2014,12172014
1218,51,V,Washington,2,0,2,5,-105,-120,5.5,120,5,-140,2014,12182014
1218,52,H,Columbus,0,2,2,4,-115,100,5.5,-140,5,120,2014,12182014
1218,53,V,Toronto,0,1,0,1,-140,-150,5.5,-110,5.5,105,2014,12182014
1218,54,H,Carolina,2,0,2,4,120,130,5.5,-110,5.5,-125,2014,12182014
1218,55,V,Colorado,0,0,0,0,170,180,5.5,-105,5.5,105,2014,12182014
1218,56,H,Pittsburgh,0,0,0,1,-190,-210,5.5,-115,5.5,-125,2014,12182014
1218,57,V,Florida,1,0,0,2,120,120,5.5,120,5.5,115,2014,12182014
1218,58,H,Philadelphia,0,1,0,1,-140,-140,5.5,-140,5.5,-135,2014,12182014
1218,59,V,Anaheim,1,0,1,2,110,110,5.5,125,5,-140,2014,12182014
1218,60,H,Montreal,0,0,1,1,-130,-130,5.5,-145,5,120,2014,12182014
1218,61,V,St.Louis,3,1,0,4,110,120,5,-125,5,-120,2014,12182014
1218,62,H,LosAngeles,1,2,3,6,-130,-140,5,105,5,100,2014,12182014
1218,63,V,Edmonton,1,2,0,3,210,225,5.5,110,5,-135,2014,12182014
1218,64,H,SanJose,0,2,2,4,-260,-275,5.5,-130,5,115,2014,12182014
1219,1,V,TampaBay,0,1,1,2,-130,-145,5.5,105,5.5,120,2014,12192014
1219,2,H,NewJersey,2,0,0,3,110,125,5.5,-125,5.5,-140,2014,12192014
1219,3,V,NYIslanders,1,1,0,2,115,120,5.5,100,5.5,115,2014,12192014
1219,4,H,Detroit,1,0,0,1,-135,-140,5.5,-120,5.5,-135,2014,12192014
1219,5,V,Anaheim,0,1,1,2,-125,101,5.5,120,5.5,120,2014,12192014
1219,6,H,Ottawa,2,2,2,6,105,-121,5.5,-140,5.5,-140,2014,12192014
1219,7,V,Boston,0,1,0,1,-105,-117,5,-120,5,-125,2014,12192014
1219,8,H,Winnipeg,1,1,0,2,-115,-103,5,100,5,105,2014,12192014
1219,9,V,Dallas,0,2,0,2,105,125,5.5,-105,5.5,-105,2014,12192014
1219,10,H,Calgary,0,1,0,1,-125,-145,5.5,-115,5.5,-115,2014,12192014
1220,51,V,Arizona,0,2,0,2,185,190,5,-120,5,-125,2014,12202014
1220,52,H,LosAngeles,1,1,2,4,-215,-230,5,100,5,105,2014,12202014
1220,53,V,Ottawa,1,0,0,1,175,170,5,-130,5.5,120,2014,12202014
1220,54,H,Montreal,1,1,2,4,-195,-200,5,110,5.5,-140,2014,12202014
1220,55,V,Washington,0,2,2,4,-125,-140,5,-130,5,-120,2014,12202014
1220,56,H,NewJersey,0,0,0,0,105,120,5,110,5,100,2014,12202014
1220,57,V,Philadelphia,3,2,2,7,145,150,6,-105,6,-115,2014,12202014
1220,58,H,Toronto,3,0,1,4,-165,-170,6,-115,6,-105,2014,12202014
1220,59,V,NYRangers,0,0,2,3,-150,-150,5,-125,5,-125,2014,12202014
1220,60,H,Carolina,1,0,1,2,130,130,5,105,5,105,2014,12202014
1220,61,V,TampaBay,0,0,1,1,115,115,6,-105,6,110,2014,12202014
1220,62,H,NYIslanders,0,0,3,3,-135,-135,6,-115,6,-130,2014,12202014
1220,63,V,Florida,1,0,0,1,185,185,5.5,115,5,-130,2014,12202014
1220,64,H,Pittsburgh,2,0,1,3,-215,-215,5.5,-135,5,110,2014,12202014
1220,65,V,Chicago,0,1,1,2,-160,-180,5.5,115,5.5,105,2014,12202014
1220,66,H,Columbus,1,0,1,3,140,160,5.5,-135,5.5,-125,2014,12202014
1220,67,V,Colorado,2,0,3,5,-120,-135,5.5,120,5,-140,2014,12202014
1220,68,H,Buffalo,0,0,1,1,100,115,5.5,-140,5,120,2014,12202014
1220,69,V,Nashville,3,0,2,6,110,115,5,-110,5,-115,2014,12202014
1220,70,H,Minnesota,2,1,2,5,-130,-135,5,-110,5,-105,2014,12202014
1220,71,V,Calgary,0,1,1,2,145,165,5.5,110,5.5,120,2014,12202014
1220,72,H,Vancouver,2,0,0,3,-165,-185,5.5,-130,5.5,-140,2014,12202014
1220,73,V,St.Louis,0,2,0,2,110,110,5,-130,5,-125,2014,12202014
1220,74,H,SanJose,0,1,1,3,-130,-130,5,110,5,105,2014,12202014
1221,1,V,Dallas,2,1,2,6,-150,-155,5.5,-110,5.5,105,2014,12212014
1221,2,H,Edmonton,1,4,0,5,130,135,5.5,-110,5.5,-125,2014,12212014
1221,3,V,Colorado,0,0,1,2,170,190,5.5,110,5.5,110,2014,12212014
1221,4,H,Detroit,0,0,1,1,-200,-220,5.5,-130,5.5,-130,2014,12212014
1221,5,V,Carolina,0,0,0,0,185,190,5,-130,5,-137,2014,12212014
1221,6,H,NYRangers,1,0,0,1,-215,-230,5,110,5,117,2014,12212014
1221,7,V,Toronto,0,0,0,0,170,190,5.5,-120,5.5,-135,2014,12212014
1221,8,H,Chicago,2,0,2,4,-200,-220,5.5,100,5.5,115,2014,12212014
1221,9,V,Buffalo,0,2,1,3,215,255,5,-115,5,115,2014,12212014
1221,10,H,Boston,1,1,1,4,-265,-325,5,-105,5,-135,2014,12212014
1221,11,V,Philadelphia,1,0,2,4,130,150,5,-125,5.5,110,2014,12212014
1221,12,H,Winnipeg,2,1,0,3,-150,-170,5,105,5.5,-130,2014,12212014
1222,51,V,Ottawa,0,1,0,1,175,175,5.5,116,5.5,100,2014,12222014
1222,52,H,Washington,0,2,0,2,-195,-195,5.5,-136,5.5,-120,2014,12222014
1222,53,V,Nashville,0,2,3,5,-135,-160,5,-136,5,-120,2014,12222014
1222,54,H,Columbus,0,0,1,1,115,140,5,116,5,100,2014,12222014
1222,55,V,Pittsburgh,1,0,2,3,-145,-145,5,-131,5,-140,2014,12222014
1222,56,H,Florida,0,1,2,4,125,125,5,111,5,120,2014,12222014
1222,57,V,SanJose,0,0,2,2,110,100,5.5,116,5.5,115,2014,12222014
1222,58,H,Anaheim,0,1,1,3,-130,-120,5.5,-136,5.5,-135,2014,12222014
1222,59,V,Arizona,0,1,0,1,175,170,5.5,116,5.5,125,2014,12222014
1222,60,H,Vancouver,3,2,2,7,-195,-200,5.5,-136,5.5,-145,2014,12222014
1222,61,V,Calgary,0,1,2,4,175,190,5,-121,5,-125,2014,12222014
1222,62,H,LosAngeles,2,1,0,3,-195,-220,5,101,5,105,2014,12222014
1223,1,V,Nashville,2,0,1,3,140,130,5,-110,5,-120,2014,12232014
1223,2,H,Boston,2,2,1,5,-160,-150,5,-110,5,100,2014,12232014
1223,3,V,Carolina,0,0,1,2,140,140,5,-110,5,100,2014,12232014
1223,4,H,NewJersey,1,0,0,1,-160,-160,5,-110,5,-120,2014,12232014
1223,5,V,Toronto,1,2,1,4,120,115,6,100,6,-120,2014,12232014
1223,6,H,Dallas,0,0,0,0,-140,-135,6,-120,6,100,2014,12232014
1223,7,V,Philadelphia,2,1,2,5,170,170,5.5,100,5.5,100,2014,12232014
1223,8,H,Minnesota,1,1,0,2,-190,-190,5.5,-120,5.5,-120,2014,12232014
1223,9,V,Montreal,0,2,1,3,120,115,5.5,100,5.5,105,2014,12232014
1223,10,H,NYIslanders,1,0,0,1,-140,-135,5.5,-120,5.5,-125,2014,12232014
1223,11,V,Washington,0,0,2,2,125,152,5,-135,5,-125,2014,12232014
1223,12,H,NYRangers,1,1,2,4,-145,-172,5,115,5,105,2014,12232014
1223,13,V,Buffalo,2,1,0,3,220,245,5,-120,5,-115,2014,12232014
1223,14,H,Detroit,1,1,4,6,-270,-315,5,100,5,-105,2014,12232014
1223,15,V,Pittsburgh,0,1,2,3,125,125,5.5,-110,5.5,-105,2014,12232014
1223,16,H,TampaBay,2,2,0,4,-145,-145,5.5,-110,5.5,-115,2014,12232014
1223,17,V,St.Louis,0,0,0,0,-150,-142,5.5,110,5.5,110,2014,12232014
1223,18,H,Colorado,2,3,0,5,130,122,5.5,-130,5.5,-130,2014,12232014
1223,19,V,Arizona,2,1,2,5,-115,120,5.5,110,5.5,110,2014,12232014
1223,20,H,Edmonton,1,0,0,1,-105,-140,5.5,-130,5.5,-130,2014,12232014
1223,21,V,Winnipeg,3,1,1,5,200,190,5,-140,5,-125,2014,12232014
1223,22,H,Chicago,0,1,0,1,-240,-220,5,120,5,105,2014,12232014
1227,51,V,Winnipeg,0,1,2,4,125,130,5,-135,5.5,120,2014,12272014
1227,52,H,Minnesota,1,0,2,3,-145,-150,5,115,5.5,-140,2014,12272014
1227,53,V,Detroit,1,0,1,3,-130,-129,5,-125,5,-135,2014,12272014
1227,54,H,Ottawa,1,1,0,2,110,109,5,105,5,115,2014,12272014
1227,55,V,Carolina,0,0,1,1,200,218,5.5,105,5.5,115,2014,12272014
1227,56,H,TampaBay,1,0,1,2,-240,-258,5.5,-125,5.5,-135,2014,12272014
1227,57,V,NYIslanders,1,2,0,3,-200,-200,5.5,100,5.5,115,2014,12272014
1227,58,H,Buffalo,0,0,3,4,170,170,5.5,-120,5.5,-135,2014,12272014
1227,59,V,Boston,1,1,0,2,-135,-160,5.5,120,5,-145,2014,12272014
1227,60,H,Columbus,1,4,1,6,115,140,5.5,-140,5,125,2014,12272014
1227,61,V,NewJersey,0,1,0,1,180,200,5,-130,5,115,2014,12272014
1227,62,H,NYRangers,1,1,1,3,-210,-240,5,110,5,-135,2014,12272014
1227,63,V,Washington,1,0,2,3,140,130,5.5,-105,5.5,100,2014,12272014
1227,64,H,Pittsburgh,0,0,0,0,-160,-150,5.5,-115,5.5,-120,2014,12272014
1227,65,V,Philadelphia,0,1,0,1,160,180,5.5,100,5.5,105,2014,12272014
1227,66,H,Nashville,1,2,1,4,-180,-210,5.5,-120,5.5,-125,2014,12272014
1227,67,V,Dallas,2,2,0,4,160,150,5.5,-110,5.5,100,2014,12272014
1227,68,H,St.Louis,2,0,1,3,-180,-170,5.5,-110,5.5,-120,2014,12272014
1227,69,V,Anaheim,1,0,0,1,-160,-165,5.5,-110,5.5,110,2014,12272014
1227,70,H,Arizona,1,0,0,2,140,145,5.5,-110,5.5,-130,2014,12272014
1227,71,V,Chicago,2,1,2,5,-160,-170,5.5,120,5.5,100,2014,12272014
1227,72,H,Colorado,2,0,0,2,140,150,5.5,-140,5.5,-120,2014,12272014
1227,73,V,SanJose,1,0,0,1,120,130,5,-120,5,-115,2014,12272014
1227,74,H,LosAngeles,1,1,1,3,-140,-150,5,100,5,-105,2014,12272014
1227,75,V,Edmonton,0,0,1,1,170,160,5.5,-105,5.5,105,2014,12272014
1227,76,H,Calgary,3,0,1,4,-190,-180,5.5,-115,5.5,-125,2014,12272014
1228,1,V,Toronto,0,4,0,4,-105,100,5.5,100,5.5,100,2014,12282014
1228,2,H,Florida,0,2,4,6,-115,-120,5.5,-120,5.5,-120,2014,12282014
1228,3,V,Vancouver,0,1,0,1,120,115,5.5,-110,5.5,115,2014,12282014
1228,4,H,Anaheim,0,0,1,2,-140,-135,5.5,-110,5.5,-135,2014,12282014
1229,51,V,Detroit,1,1,0,2,110,-102,5,-120,5,105,2014,12292014
1229,52,H,Boston,3,0,2,5,-130,-118,5,100,5,-125,2014,12292014
1229,53,V,Pittsburgh,1,0,0,1,-145,-165,5,-130,5,105,2014,12292014
1229,54,H,NewJersey,0,2,1,3,125,145,5,110,5,-125,2014,12292014
1229,55,V,Washington,0,0,3,3,110,105,5.5,-105,5.5,115,2014,12292014
1229,56,H,NYIslanders,1,1,1,4,-130,-125,5.5,-115,5.5,-135,2014,12292014
1229,57,V,Montreal,0,2,1,3,-155,-135,5,-110,5,-110,2014,12292014
1229,58,H,Carolina,0,0,1,1,135,115,5,-110,5,-110,2014,12292014
1229,59,V,Buffalo,0,2,0,2,170,190,5,-130,5,-140,2014,12292014
1229,60,H,Ottawa,1,1,3,5,-200,-230,5,110,5,120,2014,12292014
1229,61,V,Toronto,2,0,0,2,160,170,6,100,6,-115,2014,12292014
1229,62,H,TampaBay,0,2,1,3,-180,-200,6,-120,6,-105,2014,12292014
1229,63,V,Colorado,0,0,0,0,160,170,5.5,110,5.5,100,2014,12292014
1229,64,H,St.Louis,0,2,1,3,-180,-190,5.5,-130,5.5,-120,2014,12292014
1229,65,V,Minnesota,0,3,0,3,105,120,5,-145,5,-144,2014,12292014
1229,66,H,Winnipeg,1,1,0,2,-125,-140,5,125,5,124,2014,12292014
1229,67,V,Nashville,2,2,0,4,145,140,5,-140,5,-130,2014,12292014
1229,68,H,Chicago,0,3,1,5,-165,-160,5,120,5,110,2014,12292014
1229,69,V,NYRangers,2,0,0,2,-115,-127,5.5,120,5.5,-105,2014,12292014
1229,70,H,Dallas,2,1,0,3,-105,107,5.5,-140,5.5,-115,2014,12292014
1229,71,V,Philadelphia,0,0,2,2,-105,-115,5.5,-110,5.5,-115,2014,12292014
1229,72,H,Arizona,1,1,2,4,-115,-105,5.5,-110,5.5,-105,2014,12292014
1229,73,V,LosAngeles,0,1,0,1,-130,-130,5,-135,5,-120,2014,12292014
1229,74,H,Calgary,2,0,0,2,110,110,5,115,5,100,2014,12292014
1230,1,V,Montreal,0,1,0,2,-120,106,5,-110,5,-115,2014,12302014
1230,2,H,Florida,0,0,1,1,100,-126,5,-110,5,-105,2014,12302014
1230,3,V,St.Louis,0,2,0,2,125,130,5,-130,5,-130,2014,12302014
1230,4,H,Nashville,1,1,1,3,-145,-150,5,110,5,110,2014,12302014
1230,5,V,LosAngeles,0,0,2,2,-195,-185,5,-140,5,-135,2014,12302014
1230,6,H,Edmonton,1,1,0,3,175,165,5,120,5,115,2014,12302014
1230,7,V,Vancouver,1,2,0,3,120,140,5,-145,5,-125,2014,12302014
1230,8,H,SanJose,0,1,0,1,-140,-160,5,125,5,105,2014,12302014
1231,51,V,NYIslanders,2,1,2,5,-105,-122,5.5,100,5.5,105,2014,12312014
1231,52,H,Winnipeg,0,1,1,2,-115,102,5.5,-120,5.5,-125,2014,12312014
1231,53,V,NYRangers,1,2,2,5,-140,-168,5,-125,5,-123,2014,12312014
1231,54,H,Florida,0,1,1,2,120,148,5,105,5,103,2014,12312014
1231,55,V,TampaBay,1,1,3,5,-210,-205,5.5,100,5.5,110,2014,12312014
1231,56,H,Buffalo,1,0,0,1,180,175,5.5,-120,5.5,-130,2014,12312014
1231,57,V,Toronto,1,2,0,4,145,160,5.5,-110,5.5,-105,2014,12312014
1231,58,H,Boston,0,3,0,3,-165,-180,5.5,-110,5.5,-115,2014,12312014
1231,59,V,Carolina,1,0,0,1,190,180,5,-130,5,-125,2014,12312014
1231,60,H,Pittsburgh,1,0,1,2,-230,-210,5,110,5,105,2014,12312014
1231,61,V,Minnesota,1,0,0,1,-105,-105,5.5,105,5.5,115,2014,12312014
1231,62,H,Columbus,0,1,2,3,-115,-115,5.5,-125,5.5,-135,2014,12312014
1231,63,V,NewJersey,0,1,0,1,170,186,5,100,5,120,2014,12312014
1231,64,H,Detroit,0,1,2,3,-200,-216,5,-120,5,-140,2014,12312014
1231,65,V,SanJose,1,0,2,3,115,142,5,-125,5.5,120,2014,12312014
1231,66,H,Anaheim,0,0,0,0,-135,-162,5,105,5.5,-140,2014,12312014
1231,67,V,Arizona,0,0,0,0,155,170,5.5,-110,5.5,-110,2014,12312014
1231,68,H,Dallas,0,2,4,6,-175,-190,5.5,-110,5.5,-110,2014,12312014
1231,69,V,Philadelphia,1,0,2,3,115,-105,5.5,-110,5.5,-115,2014,12312014
1231,70,H,Colorado,0,2,1,4,-135,-115,5.5,-110,5.5,-105,2014,12312014
1231,71,V,Edmonton,1,1,1,3,180,190,5.5,100,5.5,125,2014,12312014
1231,72,H,Calgary,0,1,2,4,-210,-230,5.5,-120,5.5,-145,2014,12312014
101,1,V,Chicago,1,1,0,2,-125,-150,5,-125,5.5,115,2015,1012015
101,2,H,Washington,2,0,1,3,105,130,5,105,5.5,-135,2015,1012015
101,3,V,LosAngeles,0,1,2,3,110,100,5,-130,5,-125,2015,1012015
101,4,H,Vancouver,1,1,0,2,-130,-120,5,110,5,105,2015,1012015
102,51,V,TampaBay,1,1,1,3,120,105,5.5,-110,5.5,100,2015,1022015
102,52,H,Pittsburgh,3,1,2,6,-140,-125,5.5,-110,5.5,-120,2015,1022015
102,53,V,Florida,2,0,0,2,-140,-150,5,-110,5,-120,2015,1022015
102,54,H,Buffalo,0,0,0,0,120,130,5,-110,5,100,2015,1022015
102,55,V,Philadelphia,0,0,1,1,-105,-115,5,-140,5.5,120,2015,1022015
102,56,H,Carolina,1,1,0,2,-115,-105,5,120,5.5,-140,2015,1022015
102,57,V,Montreal,0,2,2,4,-145,-150,5,110,5,115,2015,1022015
102,58,H,NewJersey,0,0,2,2,125,130,5,-130,5,-135,2015,1022015
102,59,V,Toronto,0,0,1,1,130,150,5.5,-115,5.5,-110,2015,1022015
102,60,H,Minnesota,0,1,2,3,-150,-170,5.5,-105,5.5,-110,2015,1022015
102,61,V,NYIslanders,1,0,1,2,-115,-115,5.5,100,5.5,110,2015,1022015
102,62,H,Calgary,0,0,1,1,-105,-105,5.5,-120,5.5,-130,2015,1022015
102,63,V,Edmonton,0,0,1,1,180,190,5.5,100,5.5,-110,2015,1022015
102,64,H,Colorado,0,1,0,2,-210,-220,5.5,-120,5.5,-110,2015,1022015
102,65,V,St.Louis,0,3,0,3,120,120,5.5,120,5.5,120,2015,1022015
102,66,H,Anaheim,1,2,1,4,-140,-140,5.5,-140,5.5,-140,2015,1022015
103,1,V,Ottawa,0,1,1,3,160,150,5,-136,5,-140,2015,1032015
103,2,H,Boston,0,1,1,2,-180,-170,5,116,5,120,2015,1032015
103,3,V,Nashville,3,2,1,7,110,104,5,-110,5,-110,2015,1032015
103,4,H,LosAngeles,1,2,3,6,-130,-124,5,-110,5,-110,2015,1032015
103,5,V,Montreal,2,1,1,4,130,130,5,-140,5,-130,2015,1032015
103,6,H,Pittsburgh,1,0,0,1,-150,-150,5,120,5,110,2015,1032015
103,7,V,Buffalo,0,1,0,1,255,280,5.5,120,5.5,130,2015,1032015
103,8,H,NYRangers,4,2,0,6,-325,-350,5.5,-140,5.5,-150,2015,1032015
103,9,V,Philadelphia,0,1,1,2,100,100,5,-140,5,-110,2015,1032015
103,10,H,NewJersey,3,2,0,5,-120,-120,5,120,5,-110,2015,1032015
103,11,V,Toronto,0,1,0,1,120,150,5.5,-125,5.5,-125,2015,1032015
103,12,H,Winnipeg,0,3,2,5,-140,-170,5.5,105,5.5,105,2015,1032015
103,13,V,Columbus,0,2,1,3,-105,100,5.5,100,5.5,110,2015,1032015
103,14,H,Arizona,1,3,2,6,-115,-120,5.5,-120,5.5,-130,2015,1032015
103,15,V,Minnesota,0,1,0,1,125,140,5.5,-110,5.5,-105,2015,1032015
103,16,H,Dallas,1,5,1,7,-145,-160,5.5,-110,5.5,-115,2015,1032015
103,17,V,Detroit,0,0,1,1,110,105,5.5,120,5,-130,2015,1032015
103,18,H,Vancouver,0,1,3,4,-130,-125,5.5,-140,5,110,2015,1032015
103,19,V,St.Louis,2,2,3,7,125,110,5,-140,5,-140,2015,1032015
103,20,H,SanJose,2,0,0,2,-145,-130,5,120,5,120,2015,1032015
104,51,V,Boston,0,1,0,1,-145,-135,5,-115,5,-120,2015,1042015
104,52,H,Carolina,1,0,0,2,125,115,5,-105,5,100,2015,1042015
104,53,V,Florida,0,2,1,3,155,150,5,-110,5,-110,2015,1042015
104,54,H,Washington,0,3,1,4,-175,-170,5,-110,5,-110,2015,1042015
104,55,V,TampaBay,0,3,1,4,-135,-165,5.5,-110,5.5,-110,2015,1042015
104,56,H,Ottawa,1,1,0,2,115,145,5.5,-110,5.5,-110,2015,1042015
104,57,V,Columbus,1,2,1,4,120,162,5.5,-105,5.5,-105,2015,1042015
104,58,H,Colorado,1,2,0,3,-140,-182,5.5,-115,5.5,-115,2015,1042015
104,59,V,Nashville,0,3,0,3,125,150,5,-140,5.5,120,2015,1042015
104,60,H,Anaheim,1,1,1,4,-145,-170,5,120,5.5,-140,2015,1042015
104,61,V,Dallas,1,2,1,4,170,185,5.5,-105,5.5,-125,2015,1042015
104,62,H,Chicago,1,2,1,5,-200,-215,5.5,-115,5.5,105,2015,1042015
104,63,V,NYIslanders,0,1,1,2,-190,-190,5.5,-110,5.5,-105,2015,1042015
104,64,H,Edmonton,1,1,3,5,170,170,5.5,-110,5.5,-115,2015,1042015
105,1,V,SanJose,1,1,1,3,100,-105,5,-130,5,-130,2015,1052015
105,2,H,Winnipeg,1,0,1,2,-120,-115,5,110,5,110,2015,1052015
106,51,V,Ottawa,0,0,1,1,100,105,5.5,100,5.5,100,2015,1062015
106,52,H,Philadelphia,0,0,1,2,-120,-125,5.5,-120,5.5,-120,2015,1062015
106,53,V,Buffalo,0,1,0,1,185,185,5,-110,5,125,2015,1062015
106,54,H,NewJersey,3,0,1,4,-215,-215,5,-110,5,-145,2015,1062015
106,55,V,TampaBay,0,4,0,4,115,100,5.5,105,5.5,125,2015,1062015
106,56,H,Montreal,1,0,1,2,-135,-120,5.5,-125,5.5,-145,2015,1062015
106,57,V,Carolina,1,0,1,2,195,170,5,-120,5,-120,2015,1062015
106,58,H,Nashville,0,0,3,3,-225,-190,5,100,5,100,2015,1062015
106,59,V,SanJose,0,1,2,4,140,120,5,-135,5,-135,2015,1062015
106,60,H,Minnesota,2,0,1,3,-160,-140,5,115,5,115,2015,1062015
106,61,V,Colorado,2,0,0,2,210,210,5.5,-110,5.5,-110,2015,1062015
106,62,H,Chicago,0,0,0,0,-250,-250,5.5,-110,5.5,-110,2015,1062015
106,63,V,Columbus,2,1,1,4,150,145,5.5,110,6,110,2015,1062015
106,64,H,Dallas,0,2,0,2,-170,-165,5.5,-130,6,-130,2015,1062015
106,65,V,St.Louis,1,3,2,6,-160,-170,5.5,110,5.5,110,2015,1062015
